# File: ./example_outputs/basins235/Ref_veg_carbon_Mg_per_ha.csv,,,,,,,,,,,
# Author: moirai,,,,,,,,,,,
# Description: ref veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type,,,,,,,,,,,
# Original source: soil c for sage pot veg; veg c for sage pot veg; reference veg; country raster; new glu raster; hyde land area,,,,,,,,,,,
# ----------,,,,,,,,,,,
iso,glu_code,land_type,land_cover,GCAM_GLU_name,c_type,weighted_average,median_value,min_value,max_value,q1_value,q3_value
aze,72,903,Savanna,CaspianSW,clay content (0-30 cms),32,30,18,38,18,32
aze,72,905,Savanna,CaspianSW,clay content (0-30 cms),21,30,18,38,18,32
aze,72,907,Savanna,CaspianSW,clay content (0-30 cms),21,30,18,38,18,32
bol,206,401,TemperateNeedleleafEvergreenForest/Woodland,RioLaPlata,clay content (0-30 cms),30,30,27,36,27,32
bol,206,402,TemperateNeedleleafEvergreenForest/Woodland,RioLaPlata,clay content (0-30 cms),29,30,27,36,27,32
chl,169,401,TemperateNeedleleafEvergreenForest/Woodland,ChileCstS,clay content (0-30 cms),28,30,21,34,27,32
chl,169,402,TemperateNeedleleafEvergreenForest/Woodland,ChileCstS,clay content (0-30 cms),29,30,21,34,27,32
chl,169,403,TemperateNeedleleafEvergreenForest/Woodland,ChileCstS,clay content (0-30 cms),26,30,21,34,27,32
chl,169,404,TemperateNeedleleafEvergreenForest/Woodland,ChileCstS,clay content (0-30 cms),26,30,21,34,27,32
chl,169,405,TemperateNeedleleafEvergreenForest/Woodland,ChileCstS,clay content (0-30 cms),31,30,21,34,27,32
chl,169,406,TemperateNeedleleafEvergreenForest/Woodland,ChileCstS,clay content (0-30 cms),26,30,21,34,27,32
chl,169,407,TemperateNeedleleafEvergreenForest/Woodland,ChileCstS,clay content (0-30 cms),26,30,21,34,27,32
dza,144,901,Savanna,AfrIntN,clay content (0-30 cms),28,30,21,32,21,32
dza,144,902,Savanna,AfrIntN,clay content (0-30 cms),28,30,21,32,21,32
mex,115,101,TropicalEvergreenForest/Woodland,MexCstW,veg_c (above ground biomass),3,3,0,77,2,5
mex,115,101,TropicalEvergreenForest/Woodland,MexCstW,veg_c (below ground biomass),1,1,0,25,1,1
esp,67,901,Savanna,SpainCstSE,clay content (0-30 cms),31,30,21,36,28,32
esp,67,902,Savanna,SpainCstSE,clay content (0-30 cms),29,30,21,36,28,32
mex,115,103,TropicalEvergreenForest/Woodland,MexCstW,veg_c (above ground biomass),3,2,0,57,1,3
mex,115,103,TropicalEvergreenForest/Woodland,MexCstW,veg_c (below ground biomass),2,2,0,46,1,3
esp,67,903,Savanna,SpainCstSE,clay content (0-30 cms),23,30,21,36,28,32
mex,115,104,TropicalEvergreenForest/Woodland,MexCstW,veg_c (above ground biomass),3,3,0,76,2,4
mex,115,104,TropicalEvergreenForest/Woodland,MexCstW,veg_c (below ground biomass),1,1,0,27,1,2
esp,67,904,Savanna,SpainCstSE,clay content (0-30 cms),32,30,21,36,28,32
mex,115,105,TropicalEvergreenForest/Woodland,MexCstW,veg_c (above ground biomass),3,3,0,75,2,4
mex,115,105,TropicalEvergreenForest/Woodland,MexCstW,veg_c (below ground biomass),1,1,0,27,1,2
esp,67,905,Savanna,SpainCstSE,clay content (0-30 cms),32,30,21,36,28,32
mex,115,106,TropicalEvergreenForest/Woodland,MexCstW,veg_c (above ground biomass),3,2,0,42,1,2
mex,115,106,TropicalEvergreenForest/Woodland,MexCstW,veg_c (below ground biomass),4,3,0,60,1,4
esp,67,906,Savanna,SpainCstSE,clay content (0-30 cms),32,30,21,36,28,32
mex,115,107,TropicalEvergreenForest/Woodland,MexCstW,veg_c (above ground biomass),3,3,0,71,2,4
mex,115,107,TropicalEvergreenForest/Woodland,MexCstW,veg_c (below ground biomass),2,1,0,31,1,2
esp,67,907,Savanna,SpainCstSE,clay content (0-30 cms),31,30,21,36,28,32
mex,115,201,TropicalDeciduousForest/Woodland,MexCstW,veg_c (above ground biomass),2,2,0,72,1,3
mex,115,201,TropicalDeciduousForest/Woodland,MexCstW,veg_c (below ground biomass),1,1,0,25,0,1
esp,71,1201,OpenShrubland,TagusR,clay content (0-30 cms),30,30,23,34,29,32
mex,115,202,TropicalDeciduousForest/Woodland,MexCstW,veg_c (above ground biomass),2,2,0,69,1,3
mex,115,202,TropicalDeciduousForest/Woodland,MexCstW,veg_c (below ground biomass),1,1,0,28,0,1
esp,71,1202,OpenShrubland,TagusR,clay content (0-30 cms),30,30,23,34,29,32
mex,115,203,TropicalDeciduousForest/Woodland,MexCstW,veg_c (above ground biomass),2,2,0,72,1,3
mex,115,203,TropicalDeciduousForest/Woodland,MexCstW,veg_c (below ground biomass),1,1,0,26,0,1
esp,71,1205,OpenShrubland,TagusR,clay content (0-30 cms),30,30,23,34,29,32
mex,115,204,TropicalDeciduousForest/Woodland,MexCstW,veg_c (above ground biomass),2,2,0,71,1,3
mex,115,204,TropicalDeciduousForest/Woodland,MexCstW,veg_c (below ground biomass),1,1,0,27,0,1
esp,71,1207,OpenShrubland,TagusR,clay content (0-30 cms),30,30,23,34,29,32
mex,115,205,TropicalDeciduousForest/Woodland,MexCstW,veg_c (above ground biomass),3,2,0,71,1,3
mex,115,205,TropicalDeciduousForest/Woodland,MexCstW,veg_c (below ground biomass),1,1,0,26,0,1
esp,73,901,Savanna,EbroR,clay content (0-30 cms),19,30,17,34,27,32
mex,115,206,TropicalDeciduousForest/Woodland,MexCstW,veg_c (above ground biomass),2,2,0,71,1,3
mex,115,206,TropicalDeciduousForest/Woodland,MexCstW,veg_c (below ground biomass),1,1,0,26,0,1
esp,73,902,Savanna,EbroR,clay content (0-30 cms),27,30,17,34,27,32
mex,115,207,TropicalDeciduousForest/Woodland,MexCstW,veg_c (above ground biomass),3,2,0,72,1,3
mex,115,207,TropicalDeciduousForest/Woodland,MexCstW,veg_c (below ground biomass),1,1,0,25,0,1
esp,73,905,Savanna,EbroR,clay content (0-30 cms),32,30,17,34,27,32
mex,115,401,TemperateNeedleleafEvergreenForest/Woodland,MexCstW,veg_c (above ground biomass),2,0,1,60,1,2
mex,115,401,TemperateNeedleleafEvergreenForest/Woodland,MexCstW,veg_c (below ground biomass),1,0,0,17,0,1
esp,73,907,Savanna,EbroR,clay content (0-30 cms),32,30,17,34,27,32
mex,115,402,TemperateNeedleleafEvergreenForest/Woodland,MexCstW,veg_c (above ground biomass),1,0,1,53,0,2
mex,115,402,TemperateNeedleleafEvergreenForest/Woodland,MexCstW,veg_c (below ground biomass),1,0,0,24,0,1
gnb,142,1001,Grassland/Steppe,AfrCstW,clay content (0-30 cms),32,30,26,38,28,32
mex,115,405,TemperateNeedleleafEvergreenForest/Woodland,MexCstW,veg_c (above ground biomass),1,0,1,51,0,2
mex,115,405,TemperateNeedleleafEvergreenForest/Woodland,MexCstW,veg_c (below ground biomass),1,0,0,26,0,1
gnb,142,1002,Grassland/Steppe,AfrCstW,clay content (0-30 cms),31,30,26,38,28,32
mex,115,407,TemperateNeedleleafEvergreenForest/Woodland,MexCstW,veg_c (above ground biomass),3,0,1,54,0,2
mex,115,407,TemperateNeedleleafEvergreenForest/Woodland,MexCstW,veg_c (below ground biomass),1,0,0,24,0,1
gtm,135,1101,DenseShrubland,CntAmer,clay content (0-30 cms),30,30,27,36,27,32
mex,115,701,BorealDeciduousForest/Woodland,MexCstW,veg_c (above ground biomass),2,2,0,31,1,3
mex,115,701,BorealDeciduousForest/Woodland,MexCstW,veg_c (below ground biomass),4,4,0,56,2,5
gtm,135,1102,DenseShrubland,CntAmer,clay content (0-30 cms),30,30,27,36,27,32
mex,115,702,BorealDeciduousForest/Woodland,MexCstW,veg_c (above ground biomass),2,3,0,39,1,3
mex,115,702,BorealDeciduousForest/Woodland,MexCstW,veg_c (below ground biomass),3,3,0,48,1,4
ind,116,101,TropicalEvergreenForest/Woodland,BengalBay,clay content (0-30 cms),31,30,24,37,27,32
mex,115,703,BorealDeciduousForest/Woodland,MexCstW,veg_c (above ground biomass),2,2,0,30,1,2
mex,115,703,BorealDeciduousForest/Woodland,MexCstW,veg_c (below ground biomass),3,4,0,57,2,5
ind,116,102,TropicalEvergreenForest/Woodland,BengalBay,clay content (0-30 cms),30,30,24,37,27,32
mex,115,705,BorealDeciduousForest/Woodland,MexCstW,veg_c (above ground biomass),4,4,0,68,2,6
mex,115,705,BorealDeciduousForest/Woodland,MexCstW,veg_c (below ground biomass),1,1,0,19,1,2
ind,116,103,TropicalEvergreenForest/Woodland,BengalBay,clay content (0-30 cms),30,30,24,37,27,32
mex,115,706,BorealDeciduousForest/Woodland,MexCstW,veg_c (above ground biomass),2,2,0,30,1,2
mex,115,706,BorealDeciduousForest/Woodland,MexCstW,veg_c (below ground biomass),3,4,0,57,2,5
ind,116,104,TropicalEvergreenForest/Woodland,BengalBay,clay content (0-30 cms),30,30,24,37,27,32
ind,116,105,TropicalEvergreenForest/Woodland,BengalBay,clay content (0-30 cms),29,30,24,37,27,32
ind,116,106,TropicalEvergreenForest/Woodland,BengalBay,clay content (0-30 cms),32,30,24,37,27,32
mex,115,901,Savanna,MexCstW,veg_c (below ground biomass),1,1,0,21,0,1
ind,116,107,TropicalEvergreenForest/Woodland,BengalBay,clay content (0-30 cms),30,30,24,37,27,32
mex,115,902,Savanna,MexCstW,veg_c (above ground biomass),1,1,0,26,1,1
ita,61,1001,Grassland/Steppe,FranceCstS,clay content (0-30 cms),28,30,26,33,27,32
mex,115,905,Savanna,MexCstW,veg_c (above ground biomass),1,1,0,31,1,1
ita,61,1002,Grassland/Steppe,FranceCstS,clay content (0-30 cms),28,30,26,33,27,32
mex,115,907,Savanna,MexCstW,veg_c (above ground biomass),1,1,0,22,0,1
ita,61,1005,Grassland/Steppe,FranceCstS,clay content (0-30 cms),28,30,26,33,27,32
mex,115,1001,Grassland/Steppe,MexCstW,veg_c (above ground biomass),2,2,0,70,1,4
mex,115,1001,Grassland/Steppe,MexCstW,veg_c (below ground biomass),1,1,0,32,1,2
ita,61,1007,Grassland/Steppe,FranceCstS,clay content (0-30 cms),28,30,26,33,27,32
mex,115,1002,Grassland/Steppe,MexCstW,veg_c (above ground biomass),2,2,0,68,1,4
mex,115,1002,Grassland/Steppe,MexCstW,veg_c (below ground biomass),1,1,0,35,1,2
mda,54,401,TemperateNeedleleafEvergreenForest/Woodland,DanubeR,clay content (0-30 cms),29,30,19,39,25,32
mex,115,1003,Grassland/Steppe,MexCstW,veg_c (above ground biomass),1,3,0,83,2,5
mda,54,402,TemperateNeedleleafEvergreenForest/Woodland,DanubeR,clay content (0-30 cms),29,30,19,39,25,32
mex,115,1004,Grassland/Steppe,MexCstW,veg_c (above ground biomass),1,3,0,83,2,5
mda,54,405,TemperateNeedleleafEvergreenForest/Woodland,DanubeR,clay content (0-30 cms),31,30,19,39,25,32
mex,115,1005,Grassland/Steppe,MexCstW,veg_c (above ground biomass),3,2,0,77,2,4
mex,115,1005,Grassland/Steppe,MexCstW,veg_c (below ground biomass),1,1,0,25,0,1
mda,54,407,TemperateNeedleleafEvergreenForest/Woodland,DanubeR,clay content (0-30 cms),32,30,19,39,25,32
mex,115,1006,Grassland/Steppe,MexCstW,veg_c (above ground biomass),1,2,0,64,1,4
mmr,110,101,TropicalEvergreenForest/Woodland,GangesR,clay content (0-30 cms),20,30,7,36,29,32
mex,115,1007,Grassland/Steppe,MexCstW,veg_c (above ground biomass),3,2,0,75,1,4
mex,115,1007,Grassland/Steppe,MexCstW,veg_c (below ground biomass),1,1,0,27,1,1
mmr,110,102,TropicalEvergreenForest/Woodland,GangesR,clay content (0-30 cms),30,30,7,36,29,32
mex,115,1101,DenseShrubland,MexCstW,veg_c (above ground biomass),2,2,0,40,1,3
mex,115,1101,DenseShrubland,MexCstW,veg_c (below ground biomass),3,3,0,64,2,5
mmr,110,103,TropicalEvergreenForest/Woodland,GangesR,clay content (0-30 cms),31,30,7,36,29,32
mex,115,1102,DenseShrubland,MexCstW,veg_c (above ground biomass),2,2,0,40,1,3
mex,115,1102,DenseShrubland,MexCstW,veg_c (below ground biomass),3,3,0,64,2,5
mmr,110,104,TropicalEvergreenForest/Woodland,GangesR,clay content (0-30 cms),31,30,7,36,29,32
mex,115,1103,DenseShrubland,MexCstW,veg_c (above ground biomass),3,2,0,48,1,4
mex,115,1103,DenseShrubland,MexCstW,veg_c (below ground biomass),4,3,0,56,1,4
mmr,110,105,TropicalEvergreenForest/Woodland,GangesR,clay content (0-30 cms),25,30,7,36,29,32
mex,115,1105,DenseShrubland,MexCstW,veg_c (above ground biomass),3,2,0,43,1,3
mex,115,1105,DenseShrubland,MexCstW,veg_c (below ground biomass),4,3,0,62,1,5
mmr,110,107,TropicalEvergreenForest/Woodland,GangesR,clay content (0-30 cms),12,30,7,36,29,32
mex,115,1106,DenseShrubland,MexCstW,veg_c (above ground biomass),2,2,0,41,1,3
mex,115,1106,DenseShrubland,MexCstW,veg_c (below ground biomass),4,3,0,63,2,5
rus,76,1201,OpenShrubland,SyrDaryaR,clay content (0-30 cms),29,30,25,35,27,32
mex,115,1107,DenseShrubland,MexCstW,veg_c (above ground biomass),3,2,0,38,1,3
mex,115,1107,DenseShrubland,MexCstW,veg_c (below ground biomass),5,3,0,67,2,5
rus,76,1202,OpenShrubland,SyrDaryaR,clay content (0-30 cms),30,30,25,35,27,32
rus,76,1203,OpenShrubland,SyrDaryaR,clay content (0-30 cms),30,30,25,35,27,32
rus,76,1205,OpenShrubland,SyrDaryaR,clay content (0-30 cms),31,30,25,35,27,32
rus,76,1206,OpenShrubland,SyrDaryaR,clay content (0-30 cms),30,30,25,35,27,32
rus,76,1207,OpenShrubland,SyrDaryaR,clay content (0-30 cms),31,30,25,35,27,32
sle,142,101,TropicalEvergreenForest/Woodland,AfrCstW,clay content (0-30 cms),30,30,0,42,27,32
sle,142,102,TropicalEvergreenForest/Woodland,AfrCstW,clay content (0-30 cms),30,30,0,42,27,32
mex,130,101,TropicalEvergreenForest/Woodland,Papaloapan,veg_c (above ground biomass),2,2,1,68,0,3
mex,130,101,TropicalEvergreenForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,40,0,2
sle,142,103,TropicalEvergreenForest/Woodland,AfrCstW,clay content (0-30 cms),30,30,0,42,27,32
mex,130,102,TropicalEvergreenForest/Woodland,Papaloapan,veg_c (above ground biomass),2,3,1,76,0,3
mex,130,102,TropicalEvergreenForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,32,0,1
sle,142,104,TropicalEvergreenForest/Woodland,AfrCstW,clay content (0-30 cms),30,30,0,42,27,32
mex,130,103,TropicalEvergreenForest/Woodland,Papaloapan,veg_c (above ground biomass),2,3,1,86,0,4
mex,130,103,TropicalEvergreenForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,22,0,1
sle,142,105,TropicalEvergreenForest/Woodland,AfrCstW,clay content (0-30 cms),30,30,0,42,27,32
mex,130,104,TropicalEvergreenForest/Woodland,Papaloapan,veg_c (above ground biomass),3,3,1,87,0,4
mex,130,104,TropicalEvergreenForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,21,0,1
sle,142,106,TropicalEvergreenForest/Woodland,AfrCstW,clay content (0-30 cms),30,30,0,42,27,32
mex,130,105,TropicalEvergreenForest/Woodland,Papaloapan,veg_c (above ground biomass),1,2,1,68,0,3
mex,130,105,TropicalEvergreenForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,40,0,2
sle,142,107,TropicalEvergreenForest/Woodland,AfrCstW,clay content (0-30 cms),29,30,0,42,27,32
mex,130,106,TropicalEvergreenForest/Woodland,Papaloapan,veg_c (above ground biomass),2,3,1,84,0,4
tha,125,1101,DenseShrubland,Mekong,clay content (0-30 cms),30,30,22,35,24,32
mex,130,107,TropicalEvergreenForest/Woodland,Papaloapan,veg_c (above ground biomass),1,2,1,56,0,2
mex,130,107,TropicalEvergreenForest/Woodland,Papaloapan,veg_c (below ground biomass),1,2,0,52,0,2
tha,125,1102,DenseShrubland,Mekong,clay content (0-30 cms),29,30,22,35,24,32
mex,130,201,TropicalDeciduousForest/Woodland,Papaloapan,veg_c (above ground biomass),1,0,0,47,0,2
tjk,76,1301,Tundra,SyrDaryaR,clay content (0-30 cms),18,30,16,34,16,32
mex,130,202,TropicalDeciduousForest/Woodland,Papaloapan,veg_c (above ground biomass),1,0,0,44,0,2
mex,130,202,TropicalDeciduousForest/Woodland,Papaloapan,veg_c (below ground biomass),1,0,0,23,0,1
tjk,76,1302,Tundra,SyrDaryaR,clay content (0-30 cms),29,30,16,34,16,32
mex,130,203,TropicalDeciduousForest/Woodland,Papaloapan,veg_c (above ground biomass),1,0,0,55,0,2
tjk,76,1303,Tundra,SyrDaryaR,clay content (0-30 cms),18,30,16,34,16,32
mex,130,205,TropicalDeciduousForest/Woodland,Papaloapan,veg_c (above ground biomass),1,0,0,54,0,2
tjk,76,1305,Tundra,SyrDaryaR,clay content (0-30 cms),18,30,16,34,16,32
mex,130,206,TropicalDeciduousForest/Woodland,Papaloapan,veg_c (above ground biomass),1,0,0,54,0,2
tjk,76,1306,Tundra,SyrDaryaR,clay content (0-30 cms),18,30,16,34,16,32
mex,130,207,TropicalDeciduousForest/Woodland,Papaloapan,veg_c (above ground biomass),1,0,0,51,0,2
tjk,76,1307,Tundra,SyrDaryaR,clay content (0-30 cms),18,30,16,34,16,32
mex,130,401,TemperateNeedleleafEvergreenForest/Woodland,Papaloapan,veg_c (above ground biomass),2,3,0,51,0,4
mex,130,401,TemperateNeedleleafEvergreenForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,24,0,2
twn,103,801,Evergreen/DeciduousMixedForest/Woodland,Taiwan,clay content (0-30 cms),28,30,22,36,25,32
mex,130,402,TemperateNeedleleafEvergreenForest/Woodland,Papaloapan,veg_c (above ground biomass),2,3,0,52,0,4
mex,130,402,TemperateNeedleleafEvergreenForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,23,0,2
twn,103,802,Evergreen/DeciduousMixedForest/Woodland,Taiwan,clay content (0-30 cms),29,30,22,36,25,32
mex,130,403,TemperateNeedleleafEvergreenForest/Woodland,Papaloapan,veg_c (above ground biomass),2,3,0,50,0,3
mex,130,403,TemperateNeedleleafEvergreenForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,25,0,2
twn,103,803,Evergreen/DeciduousMixedForest/Woodland,Taiwan,clay content (0-30 cms),32,30,22,36,25,32
mex,130,405,TemperateNeedleleafEvergreenForest/Woodland,Papaloapan,veg_c (above ground biomass),2,3,0,50,0,3
mex,130,405,TemperateNeedleleafEvergreenForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,25,0,2
twn,103,804,Evergreen/DeciduousMixedForest/Woodland,Taiwan,clay content (0-30 cms),32,30,22,36,25,32
mex,130,406,TemperateNeedleleafEvergreenForest/Woodland,Papaloapan,veg_c (above ground biomass),2,3,0,50,0,3
mex,130,406,TemperateNeedleleafEvergreenForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,25,0,2
twn,103,805,Evergreen/DeciduousMixedForest/Woodland,Taiwan,clay content (0-30 cms),25,30,22,36,25,32
mex,130,407,TemperateNeedleleafEvergreenForest/Woodland,Papaloapan,veg_c (above ground biomass),1,2,0,49,0,3
mex,130,407,TemperateNeedleleafEvergreenForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,26,0,2
twn,103,806,Evergreen/DeciduousMixedForest/Woodland,Taiwan,clay content (0-30 cms),32,30,22,36,25,32
mex,130,701,BorealDeciduousForest/Woodland,Papaloapan,veg_c (above ground biomass),2,1,0,52,0,4
mex,130,701,BorealDeciduousForest/Woodland,Papaloapan,veg_c (below ground biomass),2,1,0,37,0,3
twn,103,807,Evergreen/DeciduousMixedForest/Woodland,Taiwan,clay content (0-30 cms),25,30,22,36,25,32
mex,130,702,BorealDeciduousForest/Woodland,Papaloapan,veg_c (above ground biomass),2,1,0,50,0,3
mex,130,702,BorealDeciduousForest/Woodland,Papaloapan,veg_c (below ground biomass),2,1,0,39,0,3
ury,195,901,Savanna,BrzCstS,clay content (0-30 cms),29,30,21,40,28,32
mex,130,703,BorealDeciduousForest/Woodland,Papaloapan,veg_c (above ground biomass),1,1,0,47,0,3
mex,130,703,BorealDeciduousForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,42,0,3
ury,195,902,Savanna,BrzCstS,clay content (0-30 cms),30,30,21,40,28,32
mex,130,704,BorealDeciduousForest/Woodland,Papaloapan,veg_c (above ground biomass),1,1,0,47,0,3
mex,130,704,BorealDeciduousForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,42,0,3
ury,195,903,Savanna,BrzCstS,clay content (0-30 cms),31,30,21,40,28,32
mex,130,706,BorealDeciduousForest/Woodland,Papaloapan,veg_c (above ground biomass),2,2,1,63,0,4
mex,130,706,BorealDeciduousForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,27,0,2
ury,195,905,Savanna,BrzCstS,clay content (0-30 cms),28,30,21,40,28,32
mex,130,707,BorealDeciduousForest/Woodland,Papaloapan,veg_c (above ground biomass),1,1,0,47,0,3
mex,130,707,BorealDeciduousForest/Woodland,Papaloapan,veg_c (below ground biomass),1,1,0,42,0,3
ury,195,906,Savanna,BrzCstS,clay content (0-30 cms),30,30,21,40,28,32
mex,130,901,Savanna,Papaloapan,veg_c (above ground biomass),2,1,1,59,0,2
mex,130,901,Savanna,Papaloapan,veg_c (below ground biomass),1,0,0,28,0,1
ury,195,907,Savanna,BrzCstS,clay content (0-30 cms),28,30,21,40,28,32
usa,226,201,TropicalDeciduousForest/Woodland,UsaCstSE,clay content (0-30 cms),29,30,25,32,25,32
mex,130,903,Savanna,Papaloapan,veg_c (above ground biomass),1,1,0,42,0,1
mex,130,903,Savanna,Papaloapan,veg_c (below ground biomass),2,1,1,45,0,2
usa,226,202,TropicalDeciduousForest/Woodland,UsaCstSE,clay content (0-30 cms),29,30,25,32,25,32
mex,130,904,Savanna,Papaloapan,veg_c (above ground biomass),1,1,0,40,0,1
mex,130,904,Savanna,Papaloapan,veg_c (below ground biomass),1,1,1,47,0,2
usa,226,205,TropicalDeciduousForest/Woodland,UsaCstSE,clay content (0-30 cms),29,30,25,32,25,32
mex,130,905,Savanna,Papaloapan,veg_c (above ground biomass),1,1,1,63,0,2
vnm,108,1101,DenseShrubland,XunJiang,clay content (0-30 cms),34,30,28,36,29,32
mex,130,906,Savanna,Papaloapan,veg_c (above ground biomass),2,1,0,40,0,1
mex,130,906,Savanna,Papaloapan,veg_c (below ground biomass),2,1,1,47,0,2
vnm,108,1102,DenseShrubland,XunJiang,clay content (0-30 cms),32,30,28,36,29,32
mex,130,907,Savanna,Papaloapan,veg_c (above ground biomass),1,1,1,47,0,2
vnm,108,1105,DenseShrubland,XunJiang,clay content (0-30 cms),35,30,28,36,29,32
mex,130,1001,Grassland/Steppe,Papaloapan,veg_c (above ground biomass),1,0,0,44,0,2
mex,130,1001,Grassland/Steppe,Papaloapan,veg_c (below ground biomass),1,0,0,43,0,2
aus,189,701,BorealDeciduousForest/Woodland,AusCstE,clay content (0-30 cms),36,31,26,41,28,32
mex,130,1002,Grassland/Steppe,Papaloapan,veg_c (above ground biomass),1,0,0,47,0,2
mex,130,1002,Grassland/Steppe,Papaloapan,veg_c (below ground biomass),1,0,0,39,0,1
aus,189,702,BorealDeciduousForest/Woodland,AusCstE,clay content (0-30 cms),31,31,26,41,28,32
mex,130,1003,Grassland/Steppe,Papaloapan,veg_c (above ground biomass),2,0,0,64,0,2
mex,130,1003,Grassland/Steppe,Papaloapan,veg_c (below ground biomass),1,0,0,23,0,1
aus,189,703,BorealDeciduousForest/Woodland,AusCstE,clay content (0-30 cms),29,31,26,41,28,32
mex,130,1004,Grassland/Steppe,Papaloapan,veg_c (above ground biomass),3,0,0,69,0,2
mex,130,1004,Grassland/Steppe,Papaloapan,veg_c (below ground biomass),1,0,0,18,0,1
aus,189,704,BorealDeciduousForest/Woodland,AusCstE,clay content (0-30 cms),29,31,26,41,28,32
mex,130,1005,Grassland/Steppe,Papaloapan,veg_c (above ground biomass),1,0,0,46,0,2
mex,130,1005,Grassland/Steppe,Papaloapan,veg_c (below ground biomass),1,0,0,41,0,1
aus,189,705,BorealDeciduousForest/Woodland,AusCstE,clay content (0-30 cms),30,31,26,41,28,32
mex,130,1006,Grassland/Steppe,Papaloapan,veg_c (above ground biomass),1,0,0,61,0,2
mex,130,1006,Grassland/Steppe,Papaloapan,veg_c (below ground biomass),1,0,0,25,0,1
bgd,110,701,BorealDeciduousForest/Woodland,GangesR,clay content (0-30 cms),31,31,26,36,26,32
mex,130,1007,Grassland/Steppe,Papaloapan,veg_c (above ground biomass),1,0,0,56,0,2
mex,130,1007,Grassland/Steppe,Papaloapan,veg_c (below ground biomass),1,0,0,31,0,1
bgd,110,702,BorealDeciduousForest/Woodland,GangesR,clay content (0-30 cms),32,31,26,36,26,32
bgd,110,703,BorealDeciduousForest/Woodland,GangesR,clay content (0-30 cms),32,31,26,36,26,32
bgd,110,704,BorealDeciduousForest/Woodland,GangesR,clay content (0-30 cms),31,31,26,36,26,32
